date,股票代码,open,close,high,low,volume,amount,amplitude_pct,pct_chg,change,turnover_rate
2019-04-23,600438,9.74,9.28,10.06,9.23,476513,703821072.0,8.63,-3.53,-0.34,1.61
2019-04-24,600438,9.59,9.42,9.8,9.14,368187,542719280.0,7.11,1.51,0.14,1.24
2019-04-25,600438,9.73,9.14,9.76,9.08,374831,550742736.0,7.22,-2.97,-0.28,1.27
2019-04-26,600438,9.19,8.97,9.54,8.85,331079,478171056.0,7.55,-1.86,-0.17,1.12
2019-04-29,600438,9.11,9.29,9.65,8.95,452593,658833632.0,7.8,3.57,0.32,1.53
2019-04-30,600438,9.09,9.01,9.29,8.61,358744,509933216.0,7.32,-3.01,-0.28,1.21
2019-05-06,600438,8.59,8.68,8.91,8.19,501984,692098080.0,7.99,-3.66,-0.33,1.7
2019-05-07,600438,8.89,9.54,9.72,8.55,496320,720935120.0,13.48,9.91,0.86,1.68
2019-05-08,600438,9.34,8.99,9.51,8.89,399303,577630592.0,6.5,-5.77,-0.55,1.35
2019-05-09,600438,8.75,9.43,9.44,8.63,354180,506273728.0,9.01,4.89,0.44,1.2
2019-05-10,600438,9.49,9.82,10.24,8.87,577369,862346880.0,14.53,4.14,0.39,1.95
2019-05-13,600438,9.55,9.49,9.74,8.95,269931,396894048.0,8.04,-3.36,-0.33,0.91
2019-05-14,600438,9.11,10.09,10.28,9.11,385517,583711168.0,12.33,6.32,0.6,1.3
2019-05-15,600438,10.25,11.29,11.52,10.11,738674,1187010832.0,13.97,11.89,1.2,2.5
2019-05-16,600438,11.14,10.92,11.4,10.62,489634,796032880.0,6.91,-3.28,-0.37,1.65
2019-05-17,600438,10.95,10.39,11.14,10.31,345410,550828336.0,7.6,-4.85,-0.53,1.17
2019-05-20,600438,10.25,9.99,10.37,9.13,351232,528939792.0,11.93,-3.85,-0.4,1.19
2019-05-21,600438,9.96,9.87,10.3,9.7,343863,523013904.0,6.01,-1.2,-0.12,1.16
2019-05-22,600438,9.84,9.98,10.4,9.75,329707,504282160.0,6.59,1.11,0.11,1.11
2019-05-23,600438,9.96,9.53,10.0,9.4,275555,405943312.0,6.01,-4.51,-0.45,0.93
2019-05-24,600438,9.34,9.43,9.86,9.05,239278,346807120.0,8.5,-1.05,-0.1,0.81
2019-05-27,600438,9.71,10.36,10.4,9.56,391275,593085952.0,8.91,9.86,0.93,1.32
2019-05-28,600438,10.35,10.49,10.52,9.99,328273,503644032.0,5.12,1.25,0.13,1.11
2019-05-29,600438,10.21,10.03,10.39,10.0,230968,351242512.0,3.72,-4.39,-0.46,0.78
2019-05-30,600438,9.87,10.15,10.24,9.65,288823,434164848.0,5.88,1.2,0.12,0.98
2019-05-31,600438,10.4,10.3,10.78,9.96,440122,682983920.0,8.08,1.48,0.15,1.49
2019-06-03,600438,10.21,9.7,10.49,9.7,355895,535914016.0,7.67,-5.83,-0.6,1.2
2019-06-04,600438,9.9,9.83,10.07,9.41,248873,368986752.0,6.8,1.34,0.13,0.84
2019-06-05,600438,9.95,9.36,9.99,9.28,240405,351414768.0,7.22,-4.78,-0.47,0.81
2019-06-06,600438,9.36,8.91,9.47,8.79,275340,389075600.0,7.26,-4.81,-0.45,0.93
2019-06-10,600438,8.92,9.32,9.48,8.7,222589,317254256.0,8.75,4.6,0.41,0.75
2019-06-11,600438,9.4,9.8,9.91,9.32,281400,416104416.0,6.33,5.15,0.48,0.95
2019-06-12,600438,9.83,9.26,9.83,9.24,231694,337758736.0,6.02,-5.51,-0.54,0.78
2019-06-13,600438,9.44,9.16,9.61,8.98,226031,323797136.0,6.8,-1.08,-0.1,0.76
2019-06-14,600438,9.35,9.12,9.45,9.0,202146,288395296.0,4.91,-0.44,-0.04,0.68
2019-06-17,600438,9.04,8.46,9.06,7.92,466077,629247264.0,12.5,-7.24,-0.66,1.57
2019-06-18,600438,8.42,8.79,8.89,8.36,246712,340845344.0,6.26,3.9,0.33,0.83
2019-06-19,600438,9.25,9.12,9.67,8.93,403882,583777168.0,8.42,3.75,0.33,1.36
2019-06-20,600438,9.15,9.74,9.85,9.0,374264,548606304.0,9.32,6.8,0.62,1.26
2019-06-21,600438,9.7,9.46,9.91,9.31,361605,527570352.0,6.16,-2.87,-0.28,1.22
2019-06-24,600438,9.7,9.59,9.8,9.27,250566,366205584.0,5.6,1.37,0.13,0.85
2019-06-25,600438,9.44,9.1,9.44,8.84,378809,538029712.0,6.26,-5.11,-0.49,1.28
2019-06-26,600438,8.95,8.91,9.02,8.39,442003,609495488.0,6.92,-2.09,-0.19,1.49
2019-06-27,600438,9.05,9.17,9.26,8.89,269140,383270992.0,4.15,2.92,0.26,0.91
2019-06-28,600438,9.25,8.96,9.29,8.82,169627,239547063.0,5.13,-2.29,-0.21,0.57
2019-07-01,600438,9.4,9.51,9.75,9.2,314115,458815536.0,6.14,6.14,0.55,1.06
2019-07-02,600438,9.6,9.16,9.6,8.52,687367,960338000.0,11.36,-3.68,-0.35,2.32
2019-07-03,600438,9.01,8.85,9.02,8.78,304315,424401952.0,2.62,-3.38,-0.31,1.03
2019-07-04,600438,8.71,8.76,8.93,8.65,191245,265010548.0,3.16,-1.02,-0.09,0.65
2019-07-05,600438,9.24,8.85,9.33,8.78,332333,468220096.0,6.28,1.03,0.09,1.12
2019-07-08,600438,8.75,8.49,8.75,8.4,247329,337115456.0,3.95,-4.07,-0.36,0.84
2019-07-09,600438,8.38,8.19,8.5,8.03,287509,382768896.0,5.54,-3.53,-0.3,0.97
2019-07-10,600438,8.3,8.22,8.45,8.14,150315,200952397.0,3.79,0.37,0.03,0.51
2019-07-11,600438,8.11,7.78,8.19,7.37,534675,683557984.0,9.98,-5.35,-0.44,1.81
2019-07-12,600438,7.91,8.5,8.58,7.91,460942,620552704.0,8.61,9.25,0.72,1.56
2019-07-15,600438,8.36,8.49,8.6,8.2,303353,409825344.0,4.71,-0.12,-0.01,1.03
2019-07-16,600438,8.49,8.26,8.49,8.23,188733,253069876.0,3.06,-2.71,-0.23,0.64
2019-07-17,600438,8.26,8.32,8.5,8.2,173880,234533274.0,3.63,0.73,0.06,0.59
2019-07-18,600438,8.7,8.59,8.87,8.5,384536,529027472.0,4.45,3.25,0.27,1.3
2019-07-19,600438,8.57,8.5,8.86,8.46,236167,324615456.0,4.66,-1.05,-0.09,0.8
2019-07-22,600438,8.59,8.35,8.62,8.23,123227,166246726.0,4.59,-1.76,-0.15,0.42
2019-07-23,600438,8.38,8.95,9.03,8.26,368080,513416688.0,9.22,7.19,0.6,1.24
2019-07-24,600438,9.07,9.03,9.21,8.84,252754,355978720.0,4.13,0.89,0.08,0.85
2019-07-25,600438,8.96,9.15,9.27,8.73,351709,498969488.0,5.98,1.33,0.12,1.19
2019-07-26,600438,8.95,9.15,9.36,8.87,293361,417161648.0,5.36,0.0,0.0,0.99
2019-07-29,600438,9.04,9.69,9.83,9.04,361213,529399952.0,8.63,5.9,0.54,1.22
2019-07-30,600438,9.77,9.49,9.81,9.45,241424,355363088.0,3.72,-2.06,-0.2,0.82
2019-07-31,600438,9.46,9.46,9.69,9.39,164145,240001095.0,3.16,-0.32,-0.03,0.55
2019-08-01,600438,9.35,9.34,9.55,9.21,217707,314233568.0,3.59,-1.27,-0.12,0.74
2019-08-02,600438,8.79,9.04,9.19,8.79,187808,265062206.0,4.28,-3.21,-0.3,0.63
2019-08-05,600438,9.11,8.65,9.24,8.65,191482,268848496.0,6.53,-4.31,-0.39,0.65
2019-08-06,600438,8.58,8.2,8.58,7.99,304160,405849024.0,6.82,-5.2,-0.45,1.03
2019-08-07,600438,8.44,8.13,8.56,8.12,215587,288646096.0,5.37,-0.85,-0.07,0.73
2019-08-08,600438,8.18,8.02,8.37,7.94,265699,350640896.0,5.29,-1.35,-0.11,0.9
2019-08-09,600438,8.13,8.1,8.34,7.93,229143,303446128.0,5.11,1.0,0.08,0.77
2019-08-12,600438,8.11,7.9,8.26,7.81,340079,445712112.0,5.56,-2.47,-0.2,1.15
2019-08-13,600438,7.92,7.7,8.16,7.55,295205,380429040.0,7.72,-2.53,-0.2,1.0
2019-08-14,600438,7.8,7.7,8.0,7.44,354676,452169088.0,7.27,0.0,0.0,1.2
2019-08-15,600438,7.45,7.92,8.03,7.27,430405,550980960.0,9.87,2.86,0.22,1.45
2019-08-16,600438,7.9,7.88,8.15,7.68,358832,466354496.0,5.93,-0.51,-0.04,1.21
2019-08-19,600438,8.02,8.09,8.35,7.78,440550,579372064.0,7.23,2.66,0.21,1.49
2019-08-20,600438,8.13,8.6,8.67,8.1,425147,575560144.0,7.05,6.3,0.51,1.44
2019-08-21,600438,8.5,9.97,9.97,8.5,1092144,1611253392.0,17.09,15.93,1.37,3.69
2019-08-22,600438,9.99,9.85,10.31,9.7,604411,908962800.0,6.12,-1.2,-0.12,2.04
2019-08-23,600438,10.0,9.73,10.1,9.61,280238,416470176.0,4.97,-1.22,-0.12,0.95
2019-08-26,600438,9.55,9.44,9.65,9.33,312103,454215648.0,3.29,-2.98,-0.29,1.05
2019-08-27,600438,9.6,9.8,9.95,9.5,384238,568944816.0,4.77,3.81,0.36,1.3
2019-08-28,600438,9.74,10.09,10.23,9.66,574713,871153968.0,5.82,2.96,0.29,1.94
2019-08-29,600438,10.14,9.99,10.42,9.95,325826,497315776.0,4.66,-0.99,-0.1,1.1
2019-08-30,600438,10.1,9.55,10.17,9.49,305207,453864448.0,6.81,-4.4,-0.44,1.03
2019-09-02,600438,9.7,10.28,10.5,9.54,464336,705660832.0,10.05,7.64,0.73,1.57
2019-09-03,600438,10.3,10.29,10.57,10.1,322087,496388224.0,4.57,0.1,0.01,1.09
2019-09-04,600438,10.2,10.0,10.39,9.87,262550,398373936.0,5.05,-2.82,-0.29,0.89
2019-09-05,600438,10.05,10.03,10.26,9.95,297632,452141792.0,3.1,0.3,0.03,1.01
2019-09-06,600438,9.96,9.79,10.12,9.64,304496,453958304.0,4.79,-2.39,-0.24,1.03
2019-09-09,600438,9.9,9.75,9.97,9.57,294762,437897888.0,4.09,-0.41,-0.04,1.0
2019-09-10,600438,9.85,9.65,9.85,9.55,225171,332477056.0,3.08,-1.03,-0.1,0.76
2019-09-11,600438,9.68,9.37,9.72,9.31,244454,355546288.0,4.25,-2.9,-0.28,0.83
2019-09-12,600438,9.51,10.02,10.1,9.51,506282,759898416.0,6.3,6.94,0.65,1.71
2019-09-16,600438,10.07,9.8,10.08,9.71,268003,401074448.0,3.69,-2.2,-0.22,0.91
2019-09-17,600438,9.75,9.28,9.79,9.04,364960,525288624.0,7.65,-5.31,-0.52,1.23
2019-09-18,600438,9.27,9.19,9.39,9.05,177045,252879686.0,3.66,-0.97,-0.09,0.6
2019-09-19,600438,9.17,9.17,9.48,8.99,243433,348110336.0,5.33,-0.22,-0.02,0.82
2019-09-20,600438,9.24,9.35,9.35,8.93,277724,394242576.0,4.58,1.96,0.18,0.94
2019-09-23,600438,9.15,8.85,9.17,8.7,380304,530157632.0,5.03,-5.35,-0.5,1.29
2019-09-24,600438,8.81,8.85,9.09,8.54,308670,430779792.0,6.21,0.0,0.0,1.04
2019-09-25,600438,8.76,8.16,8.76,8.12,400973,538708496.0,7.23,-7.8,-0.69,1.35
2019-09-26,600438,8.29,7.87,8.4,7.7,333910,438017984.0,8.58,-3.55,-0.29,1.13
2019-09-27,600438,7.99,7.82,7.99,7.5,302963,387141584.0,6.23,-0.64,-0.05,1.02
2019-09-30,600438,7.9,7.64,7.9,7.53,163108,208548034.0,4.73,-2.3,-0.18,0.55
2019-10-08,600438,7.69,7.63,7.86,7.39,215915,276078912.0,6.15,-0.13,-0.01,0.73
2019-10-09,600438,7.63,7.97,8.04,7.56,196574,254672321.0,6.29,4.46,0.34,0.66
2019-10-10,600438,7.97,7.86,8.08,7.78,199240,258698936.0,3.76,-1.38,-0.11,0.67
2019-10-11,600438,7.94,7.55,7.94,7.4,323631,409405632.0,6.87,-3.94,-0.31,1.09
2019-10-14,600438,7.56,7.82,8.1,7.56,406232,527226944.0,7.15,3.58,0.27,1.37
2019-10-15,600438,7.71,7.51,7.93,7.4,266724,338078128.0,6.78,-3.96,-0.31,0.69
2019-10-16,600438,7.43,7.06,7.49,6.32,840716,1004776048.0,15.58,-5.99,-0.45,2.17
2019-10-17,600438,7.07,7.32,7.57,7.0,368613,458597616.0,8.07,3.68,0.26,0.95
2019-10-18,600438,7.25,7.0,7.46,6.84,273467,333290048.0,8.47,-4.37,-0.32,0.7
2019-10-21,600438,6.91,7.02,7.1,6.72,179822,216382587.0,5.43,0.29,0.02,0.46
2019-10-22,600438,7.02,7.45,7.47,6.81,299484,367746048.0,9.4,6.13,0.43,0.77
2019-10-23,600438,7.44,7.44,7.84,7.35,280400,355273568.0,6.58,-0.13,-0.01,0.72
2019-10-24,600438,7.45,7.15,7.56,7.05,166745,205942291.0,6.85,-3.9,-0.29,0.43
2019-10-25,600438,7.15,7.77,7.82,6.9,427212,540915552.0,12.87,8.67,0.62,1.1
2019-10-28,600438,7.68,7.85,7.95,7.58,280836,362565584.0,4.76,1.03,0.08,0.72
2019-10-29,600438,7.81,8.05,8.25,7.76,265226,349508400.0,6.24,2.55,0.2,0.68
2019-10-30,600438,7.97,7.98,8.12,7.6,186496,242790619.0,6.46,-0.87,-0.07,0.48
2019-10-31,600438,8.04,7.62,8.04,7.5,212394,271521104.0,6.77,-4.51,-0.36,0.55
2019-11-01,600438,7.51,7.47,7.64,7.24,186955,234281383.0,5.25,-1.97,-0.15,0.48
2019-11-04,600438,7.47,7.49,7.61,7.43,138524,174650794.0,2.41,0.27,0.02,0.36
2019-11-05,600438,7.5,7.9,7.9,7.46,206051,264532602.0,5.87,5.47,0.41,0.53
2019-11-06,600438,7.85,7.9,8.17,7.73,221207,288492960.0,5.57,0.0,0.0,0.57
2019-11-07,600438,8.14,7.95,8.19,7.81,192373,251483955.0,4.81,0.63,0.05,0.5
2019-11-08,600438,8.0,7.81,8.13,7.78,157562,205486796.0,4.4,-1.76,-0.14,0.41
2019-11-11,600438,7.75,7.44,7.75,7.31,159873,201698498.0,5.63,-4.74,-0.37,0.41
2019-11-12,600438,7.46,7.29,7.59,7.08,146313,180934259.0,6.85,-2.02,-0.15,0.38
2019-11-13,600438,7.34,6.93,7.34,6.81,250305,302427808.0,7.27,-4.94,-0.36,0.64
2019-11-14,600438,7.0,6.73,7.0,6.64,251955,297962816.0,5.19,-2.89,-0.2,0.65
2019-11-15,600438,6.74,6.37,6.74,6.36,291231,337110112.0,5.65,-5.35,-0.36,0.75
2019-11-18,600438,6.13,6.63,6.73,6.09,342960,397078688.0,10.05,4.08,0.26,0.88
2019-11-19,600438,6.65,7.21,7.35,6.55,392176,478938816.0,12.07,8.75,0.58,1.01
2019-11-20,600438,7.31,7.3,7.6,7.21,287533,359838512.0,5.41,1.25,0.09,0.74
2019-11-21,600438,7.23,7.39,7.4,7.11,133989,166086821.0,3.97,1.23,0.09,0.35
2019-11-22,600438,7.5,7.6,7.71,7.3,318922,403287632.0,5.55,2.84,0.21,0.82
2019-11-25,600438,7.56,7.34,7.66,7.18,194121,243537991.0,6.32,-3.42,-0.26,0.5
2019-11-26,600438,7.36,7.5,7.5,7.15,231285,288631824.0,4.77,2.18,0.16,0.6
2019-11-27,600438,7.39,7.23,7.47,7.03,222110,273116464.0,5.87,-3.6,-0.27,0.57
2019-11-28,600438,7.15,7.6,7.76,7.15,322046,409245744.0,8.44,5.12,0.37,0.83
2019-11-29,600438,7.55,8.0,8.14,7.55,434326,567637648.0,7.76,5.26,0.4,1.12
2019-12-02,600438,8.22,8.25,8.57,8.08,506748,681038784.0,6.13,3.13,0.25,1.31
2019-12-03,600438,8.23,8.59,8.75,8.05,415245,565249536.0,8.48,4.12,0.34,1.07
2019-12-04,600438,8.56,8.48,8.66,8.28,234283,318460928.0,4.42,-1.28,-0.11,0.6
2019-12-05,600438,8.55,8.63,8.75,8.34,288427,394235936.0,4.83,1.77,0.15,0.74
2019-12-06,600438,8.62,8.7,8.86,8.3,275023,376531392.0,6.49,0.81,0.07,0.71
2019-12-09,600438,8.69,8.46,8.8,8.33,208894,283932368.0,5.4,-2.76,-0.24,0.54
2019-12-10,600438,8.43,8.25,8.47,8.18,267901,357466048.0,3.43,-2.48,-0.21,0.69
2019-12-11,600438,8.32,8.01,8.36,7.87,226571,297261664.0,5.94,-2.91,-0.24,0.58
2019-12-12,600438,7.9,7.84,8.09,7.81,212501,276794592.0,3.5,-2.12,-0.17,0.55
2019-12-13,600438,7.9,8.1,8.15,7.77,287989,376716192.0,4.85,3.32,0.26,0.74
2019-12-16,600438,8.03,8.48,8.55,8.0,284054,382935024.0,6.79,4.69,0.38,0.73
2019-12-17,600438,8.49,8.4,8.61,8.29,248691,336034704.0,3.77,-0.94,-0.08,0.64
2019-12-18,600438,8.41,8.22,8.42,8.13,200584,267697078.0,3.45,-2.14,-0.18,0.52
2019-12-19,600438,8.29,8.19,8.34,8.08,172920,229747006.0,3.16,-0.36,-0.03,0.45
2019-12-20,600438,8.13,7.99,8.26,7.89,166146,218035910.0,4.52,-2.44,-0.2,0.43
2019-12-23,600438,7.91,7.64,7.98,7.64,191636,246841384.0,4.26,-4.38,-0.35,0.49
2019-12-24,600438,7.64,7.74,7.78,7.43,211717,269162592.0,4.58,1.31,0.1,0.55
2019-12-25,600438,7.78,8.04,8.16,7.72,282112,369698624.0,5.68,3.88,0.3,0.73
2019-12-26,600438,8.06,7.96,8.07,7.88,181662,237121596.0,2.36,-1.0,-0.08,0.47
2019-12-27,600438,7.94,7.9,8.0,7.78,205354,267145496.0,2.76,-0.75,-0.06,0.53
2019-12-30,600438,7.92,7.97,8.03,7.6,203343,263451453.0,5.44,0.89,0.07,0.52
2019-12-31,600438,7.97,8.03,8.15,7.85,188916,246940201.0,3.76,0.75,0.06,0.49
2020-01-02,600438,8.2,9.05,9.05,8.06,763094,1059516384.0,12.33,12.7,1.02,1.97
2020-01-03,600438,9.08,9.26,9.53,9.0,510229,732963248.0,5.86,2.32,0.21,1.31
2020-01-06,600438,9.08,9.9,10.17,9.04,641633,958493840.0,12.2,6.91,0.64,1.65
2020-01-07,600438,10.08,10.09,10.21,9.81,450333,682788576.0,4.04,1.92,0.19,1.16
2020-01-08,600438,10.52,9.79,10.54,9.74,545240,829822144.0,7.93,-2.97,-0.3,1.4
2020-01-09,600438,9.99,9.83,10.25,9.75,473244,711506624.0,5.11,0.41,0.04,1.22
2020-01-10,600438,10.03,9.47,10.07,9.37,404950,593199616.0,7.12,-3.66,-0.36,1.04
2020-01-13,600438,9.57,9.25,9.58,9.1,466155,667688160.0,5.07,-2.32,-0.22,1.2
2020-01-14,600438,9.36,9.31,9.65,9.2,539796,781651216.0,4.86,0.65,0.06,1.39
2020-01-15,600438,9.24,9.09,9.36,8.9,354476,503281152.0,4.94,-2.36,-0.22,0.91
2020-01-16,600438,9.09,9.02,9.2,8.95,325542,460877200.0,2.75,-0.77,-0.07,0.84
2020-01-17,600438,9.22,8.89,9.34,8.88,442610,625974064.0,5.1,-1.44,-0.13,1.14
2020-01-20,600438,8.89,8.98,9.0,8.69,308792,432401184.0,3.49,1.01,0.09,0.8
2020-01-21,600438,8.87,9.06,9.27,8.85,437208,620030400.0,4.68,0.89,0.08,1.13
2020-01-22,600438,8.91,8.94,8.99,8.51,400032,554567744.0,5.3,-1.32,-0.12,1.03
2020-01-23,600438,8.7,8.44,9.26,8.29,414766,573201456.0,10.85,-5.59,-0.5,1.07
2020-02-03,600438,7.09,7.09,7.4,7.09,534640,653423488.0,3.67,-16.0,-1.35,1.38
2020-02-04,600438,7.09,8.03,8.3,7.08,523916,668885552.0,17.21,13.26,0.94,1.35
2020-02-05,600438,8.24,8.1,8.35,8.0,367436,486079808.0,4.36,0.87,0.07,0.95
2020-02-06,600438,8.24,8.98,9.19,8.2,550796,770712800.0,12.22,10.86,0.88,1.42
2020-02-07,600438,8.98,9.59,9.7,8.86,578919,838181136.0,9.35,6.79,0.61,1.49
2020-02-10,600438,9.36,9.86,10.06,9.32,566531,844945808.0,7.72,2.82,0.27,1.46
2020-02-11,600438,9.89,9.8,10.1,9.56,325441,485061904.0,5.48,-0.61,-0.06,0.84
2020-02-12,600438,11.29,11.29,11.29,11.29,195783,320887648.0,0.0,15.2,1.49,0.5
2020-02-13,600438,12.93,12.93,12.93,12.81,1983697,3576083552.0,1.06,14.53,1.64,5.11
2020-02-14,600438,12.39,12.7,13.15,12.03,2048312,3627686208.0,8.66,-1.78,-0.23,5.28
2020-02-17,600438,12.82,13.72,14.01,12.82,1642131,3049664912.0,9.37,8.03,1.02,4.23
2020-02-18,600438,13.47,14.79,15.0,13.35,1335200,2594627488.0,12.03,7.8,1.07,3.44
2020-02-19,600438,14.5,13.92,14.88,13.87,967428,1872392368.0,6.83,-5.88,-0.87,2.49
2020-02-20,600438,14.46,14.3,14.6,13.51,865847,1667469680.0,7.83,2.73,0.38,2.23
2020-02-21,600438,14.25,13.87,14.5,13.76,990445,1900689440.0,5.17,-3.01,-0.43,2.55
2020-02-24,600438,13.64,13.86,14.15,13.5,817751,1550228064.0,4.69,-0.07,-0.01,2.11
2020-02-25,600438,13.5,13.9,14.4,12.85,1073020,2015349648.0,11.18,0.29,0.04,2.76
2020-02-26,600438,13.47,13.01,13.8,12.9,595560,1094195792.0,6.47,-6.4,-0.89,1.53
2020-02-27,600438,13.14,13.29,13.56,12.82,547155,1005905936.0,5.69,2.15,0.28,1.41
2020-02-28,600438,12.5,12.15,12.7,11.92,818644,1423899632.0,5.87,-8.58,-1.14,2.11
2020-03-02,600438,12.54,12.28,12.58,11.73,684507,1181814608.0,7.0,1.07,0.13,1.76
2020-03-03,600438,12.58,12.53,13.31,12.32,860924,1544222448.0,8.06,2.04,0.25,2.22
2020-03-04,600438,11.99,11.84,12.2,11.43,778760,1311479936.0,6.15,-5.51,-0.69,2.01
2020-03-05,600438,12.14,12.08,12.22,11.73,563933,964168736.0,4.14,2.03,0.24,1.45
2020-03-06,600438,11.72,11.75,12.0,11.65,405463,686368000.0,2.9,-2.73,-0.33,1.04
2020-03-09,600438,11.25,10.1,11.25,10.07,1326203,2069372304.0,10.04,-14.04,-1.65,3.42
2020-03-10,600438,9.92,10.7,10.86,9.77,1053279,1628761520.0,10.79,5.94,0.6,2.71
2020-03-11,600438,10.94,10.52,11.45,10.49,942601,1518073856.0,8.97,-1.68,-0.18,2.43
2020-03-12,600438,10.09,9.97,10.3,9.87,794695,1204205904.0,4.09,-5.23,-0.55,2.05
2020-03-13,600438,9.14,9.66,9.87,9.0,975373,1412885904.0,8.73,-3.11,-0.31,2.51
2020-03-16,600438,9.67,8.35,9.87,8.19,1233740,1722040448.0,17.39,-13.56,-1.31,2.88
2020-03-17,600438,8.5,8.1,8.77,7.75,933317,1237377952.0,12.22,-2.99,-0.25,2.18
2020-03-18,600438,8.3,8.08,9.0,8.06,984637,1340024336.0,11.6,-0.25,-0.02,2.3
2020-03-19,600438,8.15,8.38,8.48,7.79,1030816,1363831488.0,8.54,3.71,0.3,2.4
2020-03-20,600438,8.76,8.17,8.81,7.92,1016698,1357879200.0,10.62,-2.51,-0.21,2.37
2020-03-23,600438,7.41,6.84,7.6,6.84,1199916,1458142848.0,9.3,-16.28,-1.33,2.8
2020-03-24,600438,7.12,6.67,7.26,6.11,1866195,2178685248.0,16.81,-2.49,-0.17,4.35
2020-03-25,600438,7.12,7.03,7.54,6.95,2162699,2661104032.0,8.85,5.4,0.36,5.04
2020-03-26,600438,6.92,6.42,6.92,6.35,1936868,2258633936.0,8.11,-8.68,-0.61,4.52
2020-03-27,600438,6.62,6.95,7.31,6.41,2270452,2714070384.0,14.02,8.26,0.53,5.3
2020-03-30,600438,6.71,6.56,6.8,6.23,1578031,1826545280.0,8.2,-5.61,-0.39,3.68
2020-03-31,600438,6.74,6.51,6.81,6.2,1327755,1543069648.0,9.3,-0.76,-0.05,3.1
2020-04-01,600438,6.4,6.75,7.39,6.36,2081753,2500839520.0,15.82,3.69,0.24,4.85
2020-04-02,600438,6.8,7.53,7.59,6.77,1997635,2450851936.0,12.15,11.56,0.78,4.66
2020-04-03,600438,7.53,7.13,7.53,7.02,1437926,1771569728.0,6.77,-5.31,-0.4,3.35
2020-04-07,600438,7.48,7.65,7.8,7.32,1501611,1899888128.0,6.73,7.29,0.52,3.5
2020-04-08,600438,7.5,7.43,7.55,7.3,1109316,1388089200.0,3.27,-2.88,-0.22,2.59
2020-04-09,600438,7.45,7.19,7.51,7.08,1172458,1442430480.0,5.79,-3.23,-0.24,2.73
2020-04-10,600438,7.16,6.68,7.16,6.61,1207549,1441822320.0,7.65,-7.09,-0.51,2.82
2020-04-13,600438,6.45,6.2,6.54,6.12,961060,1090937712.0,6.29,-7.19,-0.48,2.24
2020-04-14,600438,6.4,6.76,6.76,6.32,948314,1106164368.0,7.1,9.03,0.56,2.21
2020-04-15,600438,6.77,6.8,7.04,6.6,1066844,1277195184.0,6.51,0.59,0.04,2.49
2020-04-16,600438,6.71,7.07,7.18,6.62,967987,1164176672.0,8.24,3.97,0.27,2.26
2020-04-17,600438,7.55,7.72,8.14,7.31,2375280,3051125280.0,11.74,9.19,0.65,5.54
2020-04-20,600438,7.47,7.65,7.74,7.12,1665768,2076851488.0,8.03,-0.91,-0.07,3.88
2020-04-21,600438,7.21,7.48,7.6,7.07,1478263,1832060576.0,6.93,-2.22,-0.17,3.45
2020-04-22,600438,7.2,8.07,8.37,7.1,1799375,2325476016.0,16.98,7.89,0.59,4.2
2020-04-23,600438,8.0,8.19,8.3,7.83,1436674,1894033120.0,5.82,1.49,0.12,3.35
2020-04-24,600438,8.1,7.63,8.17,7.6,916397,1184030368.0,6.96,-6.84,-0.56,2.14
2020-04-27,600438,7.53,7.98,8.15,7.53,1173387,1522358912.0,8.13,4.59,0.35,2.74
2020-04-28,600438,7.98,8.67,8.98,7.43,1777561,2398148560.0,19.42,8.65,0.69,4.15
2020-04-29,600438,8.42,9.08,9.39,8.42,1546963,2186055264.0,11.19,4.73,0.41,3.61
2020-04-30,600438,9.08,10.01,10.16,9.08,1391495,2078672656.0,11.89,10.24,0.93,3.25
2020-05-06,600438,9.87,10.0,10.19,9.55,1131205,1692619264.0,6.39,-0.1,-0.01,2.64
2020-05-07,600438,10.03,9.88,10.45,9.85,1048482,1595199168.0,6.0,-1.2,-0.12,2.45
2020-05-08,600438,9.92,9.56,10.06,9.54,1179651,1746609536.0,5.26,-3.24,-0.32,2.75
2020-05-11,600438,9.33,9.2,9.61,9.08,1093057,1574048496.0,5.54,-3.77,-0.36,2.55
2020-05-12,600438,9.3,9.96,9.97,9.06,1378576,2020053472.0,9.89,8.26,0.76,3.22
2020-05-13,600438,9.6,9.54,9.83,9.48,907052,1337140256.0,3.51,-4.22,-0.42,2.12
2020-05-14,600438,9.4,9.01,9.49,8.9,1009462,1438735232.0,6.18,-5.56,-0.53,2.35
2020-05-15,600438,8.96,8.97,9.32,8.71,929500,1313056672.0,6.77,-0.44,-0.04,2.17
2020-05-18,600438,9.05,9.38,9.58,8.81,1178136,1701075872.0,8.58,4.57,0.41,2.75
2020-05-19,600438,9.65,9.56,9.95,9.5,1134343,1679960752.0,4.8,1.92,0.18,2.65
2020-05-20,600438,9.64,9.35,9.8,9.29,686047,1006141072.0,5.33,-2.2,-0.21,1.6
2020-05-21,600438,9.48,8.47,9.55,8.42,1162298,1616026976.0,12.09,-9.41,-0.88,2.71
2020-05-22,600438,8.59,8.21,8.61,8.01,781915,1049122720.0,7.08,-3.07,-0.26,1.82
2020-05-25,600438,8.18,8.12,8.29,7.74,610105,798689088.0,6.7,-1.1,-0.09,1.42
2020-05-26,600438,8.29,8.43,8.51,8.25,560662,745008400.0,3.2,3.82,0.31,1.31
